state_loc_year,state,year,block,plot,date,cc_trmt,cc,term_win,herb_trmt,h,legacy_trmt,site,rye_kgha,weeds_kgha,weed_spp_top3,total_bm_kgha,harvest_date,yield,timing,spp_code,surface,lt10cm,b10_30cm,gt30cm,spp_total,subsample,seed
PA-2-23,PA,2023,B4,406,2023-05-23,1 DAP,14,18,Residual,PRE,Late planting,low,1400,32,TAROF,1432,2023-11-14,50,28 DAP,ABUTH,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,406,2023-05-23,1 DAP,14,18,Residual,PRE,Late planting,low,1400,32,TAROF,1432,2023-11-14,50,28 DAP,AMBEL,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,404,2023-05-05,14 DPP,0,0,Ctl,UTC,Late planting,low,1184,284,"TAROF, CARHI",1468,2023-11-14,63,28 DAP,AMATU,0,0,0,0,0,NA,small
PA-2-23,PA,2023,B4,404,2023-05-05,14 DPP,0,0,Ctl,UTC,Late planting,low,1184,284,"TAROF, CARHI",1468,2023-11-14,63,28 DAP,AMBTR,0,1,0,0,1,NA,large
PA-2-23,PA,2023,B4,404,2023-05-05,14 DPP,0,0,Ctl,UTC,Late planting,low,1184,284,"TAROF, CARHI",1468,2023-11-14,63,28 DAP,ABUTH,0,2,0,0,2,NA,large
PA-2-23,PA,2023,B4,404,2023-05-05,14 DPP,0,0,Ctl,UTC,Late planting,low,1184,284,"TAROF, CARHI",1468,2023-11-14,63,28 DAP,AMBEL,0,1,0,0,1,NA,large
PA-2-23,PA,2023,B4,504,2023-05-05,14 DPP,0,0,Residual,PRE,Late planting,low,572,171.20000000000002,"CARHI, TAROF, LOLMU",743.2,2023-11-14,59,28 DAP,AMATU,0,0,0,0,0,NA,small
PA-2-23,PA,2023,B4,504,2023-05-05,14 DPP,0,0,Residual,PRE,Late planting,low,572,171.20000000000002,"CARHI, TAROF, LOLMU",743.2,2023-11-14,59,28 DAP,AMBTR,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,504,2023-05-05,14 DPP,0,0,Residual,PRE,Late planting,low,572,171.20000000000002,"CARHI, TAROF, LOLMU",743.2,2023-11-14,59,28 DAP,ABUTH,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,504,2023-05-05,14 DPP,0,0,Residual,PRE,Late planting,low,572,171.20000000000002,"CARHI, TAROF, LOLMU",743.2,2023-11-14,59,28 DAP,AMBEL,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,405,2023-05-05,CTL,0,0,Ctl,UTC,Late planting,low,32,NA,None,NA,2023-11-14,62,28 DAP,AMATU,0,0,0,0,0,NA,small
PA-2-23,PA,2023,B4,405,2023-05-05,CTL,0,0,Ctl,UTC,Late planting,low,32,NA,None,NA,2023-11-14,62,28 DAP,AMATU,0,5,0,0,5,NA,small
PA-2-23,PA,2023,B4,405,2023-05-05,CTL,0,0,Ctl,UTC,Late planting,low,32,NA,None,NA,2023-11-14,62,28 DAP,AMBTR,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,405,2023-05-05,CTL,0,0,Ctl,UTC,Late planting,low,32,NA,None,NA,2023-11-14,62,28 DAP,ABUTH,0,1,0,0,1,NA,large
PA-2-23,PA,2023,B4,405,2023-05-05,CTL,0,0,Ctl,UTC,Late planting,low,32,NA,None,NA,2023-11-14,62,28 DAP,AMBEL,0,1,0,0,1,NA,large
PA-2-23,PA,2023,B4,505,2023-05-05,CTL,0,0,Residual,PRE,Late planting,low,NA,32,LOLMU,NA,2023-11-14,57,28 DAP,AMATU,0,0,0,0,0,NA,small
PA-2-23,PA,2023,B4,505,2023-05-05,CTL,0,0,Residual,PRE,Late planting,low,NA,32,LOLMU,NA,2023-11-14,57,28 DAP,AMBTR,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,505,2023-05-05,CTL,0,0,Residual,PRE,Late planting,low,NA,32,LOLMU,NA,2023-11-14,57,28 DAP,ABUTH,0,0,0,0,0,NA,large
PA-2-23,PA,2023,B4,505,2023-05-05,CTL,0,0,Residual,PRE,Late planting,low,NA,32,LOLMU,NA,2023-11-14,57,28 DAP,AMBEL,0,0,0,0,0,NA,large
SIL-1-24,SIL,2024,1.0,101,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,5556,624,"POANN, LAMAM, OXALIS",6180,2024-10-04,71.8,28 DAP,AMATA,24,2,0,0,26,NA,small
SIL-1-24,SIL,2024,1.0,101,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,5556,624,"POANN, LAMAM, OXALIS",6180,2024-10-04,71.8,28 DAP,Multi,10,10,2,0,22,NA,large
SIL-1-24,SIL,2024,1.0,102,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,5636,484,"POANN, LAMAM, OXALIS",6120,2024-10-04,72,28 DAP,AMATA,2,0,0,0,2,NA,small
SIL-1-24,SIL,2024,1.0,102,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,5636,484,"POANN, LAMAM, OXALIS",6120,2024-10-04,72,28 DAP,Multi,2,2,0,0,4,NA,large
SIL-1-24,SIL,2024,1.0,103,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,4056,1504,"POANN, LAMAM, OXALIS",5560,2024-10-04,64.3,28 DAP,AMATA,8,8,0,0,16,NA,small
SIL-1-24,SIL,2024,1.0,103,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,4056,1504,"POANN, LAMAM, OXALIS",5560,2024-10-04,64.3,28 DAP,Multi,10,8,0,0,18,NA,large
SIL-1-24,SIL,2024,1.0,104,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,2944,628,"POANN, LAMAM, OXALIS",3572,2024-10-04,58.1,28 DAP,AMATA,4,0,0,0,4,NA,small
SIL-1-24,SIL,2024,1.0,104,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,2944,628,"POANN, LAMAM, OXALIS",3572,2024-10-04,58.1,28 DAP,Multi,0,0,0,0,0,NA,large
SIL-1-24,SIL,2024,1.0,105,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,6572,"POANN, LAMAM, OXALIS",NA,2024-10-04,59.4,28 DAP,AMATA,132,0,0,0,132,NA,small
SIL-1-24,SIL,2024,1.0,105,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,6572,"POANN, LAMAM, OXALIS",NA,2024-10-04,59.4,28 DAP,Multi,10,16,32,0,58,NA,large
SIL-1-24,SIL,2024,1.0,106,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,2136,"POANN, LAMAM, OXALIS",NA,2024-10-04,58.1,28 DAP,AMATA,64,94,0,0,158,NA,small
SIL-1-24,SIL,2024,1.0,106,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,2136,"POANN, LAMAM, OXALIS",NA,2024-10-04,58.1,28 DAP,Multi,0,0,0,0,0,NA,large
SIL-1-24,SIL,2024,2.0,203,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,4576,548,"POANN, LAMAM, OXALIS",5124,2024-10-04,67.4,28 DAP,AMATA,14,12,0,0,26,NA,small
SIL-1-24,SIL,2024,2.0,203,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,4576,548,"POANN, LAMAM, OXALIS",5124,2024-10-04,67.4,28 DAP,Multi,20,72,0,0,92,NA,large
SIL-1-24,SIL,2024,2.0,204,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,5536,236,"POANN, LAMAM, OXALIS",5772,2024-10-04,60.2,28 DAP,AMATA,0,4,0,0,4,NA,small
SIL-1-24,SIL,2024,2.0,204,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,5536,236,"POANN, LAMAM, OXALIS",5772,2024-10-04,60.2,28 DAP,Multi,6,8,2,0,16,NA,large
SIL-1-24,SIL,2024,2.0,201,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,479.20000000000005,472,"POANN, LAMAM, OXALIS",951.2,2024-10-04,65.1,28 DAP,AMATA,4,0,0,0,4,NA,small
SIL-1-24,SIL,2024,2.0,201,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,479.20000000000005,472,"POANN, LAMAM, OXALIS",951.2,2024-10-04,65.1,28 DAP,Multi,12,12,0,0,24,NA,large
SIL-1-24,SIL,2024,2.0,202,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3408,112,"POANN, LAMAM, OXALIS",3520,2024-10-04,63.1,28 DAP,AMATA,2,0,0,0,2,NA,small
SIL-1-24,SIL,2024,2.0,202,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3408,112,"POANN, LAMAM, OXALIS",3520,2024-10-04,63.1,28 DAP,Multi,0,2,0,0,2,NA,large
SIL-1-24,SIL,2024,2.0,206,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,1760,"POANN, LAMAM, OXALIS",NA,2024-10-04,67.8,28 DAP,AMATA,10,68,0,0,78,NA,small
SIL-1-24,SIL,2024,2.0,206,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,1760,"POANN, LAMAM, OXALIS",NA,2024-10-04,67.8,28 DAP,Multi,252,348,8,0,608,NA,large
SIL-1-24,SIL,2024,2.0,205,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,3772,"POANN, LAMAM, OXALIS",NA,2024-10-04,65,28 DAP,AMATA,0,4,0,0,4,NA,small
SIL-1-24,SIL,2024,2.0,205,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,3772,"POANN, LAMAM, OXALIS",NA,2024-10-04,65,28 DAP,Multi,8,6,0,0,14,NA,large
SIL-1-24,SIL,2024,3.0,305,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,4224,912,"POANN, LAMAM, OXALIS",5136,2024-10-04,68.2,28 DAP,AMATA,6,2,0,0,8,NA,small
SIL-1-24,SIL,2024,3.0,305,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,4224,912,"POANN, LAMAM, OXALIS",5136,2024-10-04,68.2,28 DAP,Multi,36,24,0,0,60,NA,large
SIL-1-24,SIL,2024,3.0,306,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,7832,156,"POANN, LAMAM, OXALIS",7988,2024-10-04,58.3,28 DAP,AMATA,0,4,0,0,4,NA,small
SIL-1-24,SIL,2024,3.0,306,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,7832,156,"POANN, LAMAM, OXALIS",7988,2024-10-04,58.3,28 DAP,Multi,4,2,0,0,6,NA,large
SIL-1-24,SIL,2024,3.0,303,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,3832,752,"POANN, LAMAM, OXALIS",4584,2024-10-04,71.2,28 DAP,AMATA,2,6,0,0,8,NA,small
SIL-1-24,SIL,2024,3.0,303,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,3832,752,"POANN, LAMAM, OXALIS",4584,2024-10-04,71.2,28 DAP,Multi,24,56,0,0,80,NA,large
SIL-1-24,SIL,2024,3.0,304,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3268,732,"POANN, LAMAM, OXALIS",4000,2024-10-04,67.9,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,3.0,304,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3268,732,"POANN, LAMAM, OXALIS",4000,2024-10-04,67.9,28 DAP,Multi,2,4,0,0,6,NA,large
SIL-1-24,SIL,2024,3.0,302,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,1944,"POANN, LAMAM, OXALIS",NA,2024-10-04,71.1,28 DAP,AMATA,0,20,0,0,20,NA,small
SIL-1-24,SIL,2024,3.0,302,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,1944,"POANN, LAMAM, OXALIS",NA,2024-10-04,71.1,28 DAP,Multi,68,52,0,0,120,NA,large
SIL-1-24,SIL,2024,3.0,301,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,1952,"POANN, LAMAM, OXALIS",NA,2024-10-04,68.5,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,3.0,301,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,1952,"POANN, LAMAM, OXALIS",NA,2024-10-04,68.5,28 DAP,Multi,2,0,0,0,2,NA,large
SIL-1-24,SIL,2024,4.0,404,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,6412,352,"POANN, LAMAM, OXALIS",6764,2024-10-04,67.2,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,4.0,404,2024-05-02,1 DAP,14,15,Ctl,UTC,High fertility,high,6412,352,"POANN, LAMAM, OXALIS",6764,2024-10-04,67.2,28 DAP,Multi,54,30,0,0,84,NA,large
SIL-1-24,SIL,2024,4.0,403,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,8456,244,"POANN, LAMAM, OXALIS",8700,2024-10-04,71.1,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,4.0,403,2024-05-02,1 DAP,14,15,Residual,PRE,High fertility,high,8456,244,"POANN, LAMAM, OXALIS",8700,2024-10-04,71.1,28 DAP,Multi,4,2,0,0,6,NA,large
SIL-1-24,SIL,2024,4.0,405,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,2948,2304,"POANN, LAMAM, OXALIS",5252,2024-10-04,73.1,28 DAP,AMATA,16,48,0,0,64,NA,small
SIL-1-24,SIL,2024,4.0,405,2024-04-17,14 DPP,0,0,Ctl,UTC,High fertility,high,2948,2304,"POANN, LAMAM, OXALIS",5252,2024-10-04,73.1,28 DAP,Multi,8,24,0,0,32,NA,large
SIL-1-24,SIL,2024,4.0,406,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3428,2124,"POANN, LAMAM, OXALIS",5552,2024-10-04,68.6,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,4.0,406,2024-04-17,14 DPP,0,0,Residual,PRE,High fertility,high,3428,2124,"POANN, LAMAM, OXALIS",5552,2024-10-04,68.6,28 DAP,Multi,2,0,0,0,2,NA,large
SIL-1-24,SIL,2024,4.0,401,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,8708,"POANN, LAMAM, OXALIS",NA,2024-10-04,74.8,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-1-24,SIL,2024,4.0,401,2024-04-17,CTL,0,0,Ctl,UTC,High fertility,high,NA,8708,"POANN, LAMAM, OXALIS",NA,2024-10-04,74.8,28 DAP,Multi,12,14,0,0,26,NA,large
SIL-1-24,SIL,2024,4.0,402,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,2940,"POANN, LAMAM, OXALIS",NA,2024-10-04,76.3,28 DAP,AMATA,2,2,0,0,4,NA,small
SIL-1-24,SIL,2024,4.0,402,2024-04-17,CTL,0,0,Residual,PRE,High fertility,high,NA,2940,"POANN, LAMAM, OXALIS",NA,2024-10-04,76.3,28 DAP,Multi,0,2,0,0,2,NA,large
SIL-2-23,SIL,2023,B1,102,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,248,2932,"POAAN, CERVU, LAMAM",3180,NA,NA,28 DAP,AMATA,NA,26,2,0,28,NA,small
SIL-2-23,SIL,2023,B1,102,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,248,2932,"POAAN, CERVU, LAMAM",3180,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B1,101,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,124,4136,"POAAN, CERVU, SETFA",4260,NA,NA,28 DAP,AMATA,NA,68,0,0,68,NA,small
SIL-2-23,SIL,2023,B1,101,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,124,4136,"POAAN, CERVU, SETFA",4260,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B1,105,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,3200,320,"POAAN, CERVU, LAMAM",3520,NA,NA,28 DAP,AMATA,NA,464,52,0,516,NA,small
SIL-2-23,SIL,2023,B1,105,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,3200,320,"POAAN, CERVU, LAMAM",3520,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B1,106,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2440,336,"POAAN, CERVU, LAMAM",2776,NA,NA,28 DAP,AMATA,NA,28,0,0,28,NA,small
SIL-2-23,SIL,2023,B1,106,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2440,336,"POAAN, CERVU, LAMAM",2776,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B1,104,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,2540,"POAAN, CERVU, LAMAM",2540,NA,NA,28 DAP,AMATA,NA,16,4,0,20,NA,small
SIL-2-23,SIL,2023,B1,104,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,2540,"POAAN, CERVU, LAMAM",2540,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B1,103,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,2060,"POAAN, CERVU, ERICA",2060,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B1,103,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,2060,"POAAN, CERVU, ERICA",2060,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B2,206,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,104,3708,"POAAN, CERVU, ERICA",3812,NA,NA,28 DAP,AMATA,NA,18,2,0,20,NA,small
SIL-2-23,SIL,2023,B2,206,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,104,3708,"POAAN, CERVU, ERICA",3812,NA,NA,28 DAP,ABUTH,NA,4,0,0,4,NA,large
SIL-2-23,SIL,2023,B2,205,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,212,3456,"POAAN, CERVU, STEME",3668,NA,NA,28 DAP,AMATA,NA,2,0,0,2,NA,small
SIL-2-23,SIL,2023,B2,205,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,212,3456,"POAAN, CERVU, STEME",3668,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B2,201,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,2944,672,"POAAN, CERVU, LAMAM",3616,NA,NA,28 DAP,AMATA,NA,628,82,0,710,NA,small
SIL-2-23,SIL,2023,B2,201,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,2944,672,"POAAN, CERVU, LAMAM",3616,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B2,202,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2368,528,"POAAN, CERVU, LAMAM",2896,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B2,202,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2368,528,"POAAN, CERVU, LAMAM",2896,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B2,203,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,1596,"POAAN, CERVU, ERICA",1596,NA,NA,28 DAP,AMATA,NA,112,6,0,118,NA,small
SIL-2-23,SIL,2023,B2,203,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,1596,"POAAN, CERVU, ERICA",1596,NA,NA,28 DAP,ABUTH,NA,2,0,0,2,NA,large
SIL-2-23,SIL,2023,B2,204,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,1580,"POAAN, CERVU, ERICA",1580,NA,NA,28 DAP,AMATA,NA,10,0,0,10,NA,small
SIL-2-23,SIL,2023,B2,204,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,1580,"POAAN, CERVU, ERICA",1580,NA,NA,28 DAP,ABUTH,NA,2,2,0,4,NA,large
SIL-2-23,SIL,2023,B3,304,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,304,4968,"POAAN, CERVU, LAMAM",5272,NA,NA,28 DAP,AMATA,NA,66,0,0,66,NA,small
SIL-2-23,SIL,2023,B3,304,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,304,4968,"POAAN, CERVU, LAMAM",5272,NA,NA,28 DAP,ABUTH,NA,2,0,0,2,NA,large
SIL-2-23,SIL,2023,B3,303,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,96,2704,"POAAN, CERVU, LAMAM",2800,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B3,303,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,96,2704,"POAAN, CERVU, LAMAM",2800,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B3,302,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,2368,480,"POAAN, CERVU, LAMAM",2848,NA,NA,28 DAP,AMATA,NA,96,18,0,114,NA,small
SIL-2-23,SIL,2023,B3,302,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,2368,480,"POAAN, CERVU, LAMAM",2848,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B3,301,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2796,536,"POAAN, CERVU, LAMAM",3332,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B3,301,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,2796,536,"POAAN, CERVU, LAMAM",3332,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B3,305,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,968,"POAAN, CERVU, SETFA",968,NA,NA,28 DAP,AMATA,NA,114,18,0,132,NA,small
SIL-2-23,SIL,2023,B3,305,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,968,"POAAN, CERVU, SETFA",968,NA,NA,28 DAP,ABUTH,NA,6,0,0,6,NA,large
SIL-2-23,SIL,2023,B3,306,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,1712,"LAMAM, CERVU, SETFA",1712,NA,NA,28 DAP,AMATA,NA,2,0,0,2,NA,small
SIL-2-23,SIL,2023,B3,306,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,1712,"LAMAM, CERVU, SETFA",1712,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B4,403,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,156,3692,"POAAN, CERVU, ERICA",3848,NA,NA,28 DAP,AMATA,NA,50,0,0,50,NA,small
SIL-2-23,SIL,2023,B4,403,2023-05-09,1 DAP,14,14,Ctl,UTC,Early planting,high,156,3692,"POAAN, CERVU, ERICA",3848,NA,NA,28 DAP,ABUTH,NA,12,0,0,12,NA,large
SIL-2-23,SIL,2023,B4,404,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,16,3328,"POAAN, CERVU, ERICA",3344,NA,NA,28 DAP,AMATA,NA,12,0,0,12,NA,small
SIL-2-23,SIL,2023,B4,404,2023-05-09,1 DAP,14,14,Residual,PRE,Early planting,high,16,3328,"POAAN, CERVU, ERICA",3344,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B4,402,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,3256,196,"POAAN, CERVU, LAMAM",3452,NA,NA,28 DAP,AMATA,NA,80,8,0,88,NA,small
SIL-2-23,SIL,2023,B4,402,2023-04-25,14 DPP,0,0,Ctl,UTC,Early planting,high,3256,196,"POAAN, CERVU, LAMAM",3452,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B4,401,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,1768,276,"LAMAM, CERVU, SETFA",2044,NA,NA,28 DAP,AMATA,NA,2,0,0,2,NA,small
SIL-2-23,SIL,2023,B4,401,2023-04-25,14 DPP,0,0,Residual,PRE,Early planting,high,1768,276,"LAMAM, CERVU, SETFA",2044,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B4,406,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,1996,"POAAN, CERVU, ERICA",1996,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B4,406,2023-04-25,CTL,0,0,Ctl,UTC,Early planting,high,0,1996,"POAAN, CERVU, ERICA",1996,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-23,SIL,2023,B4,405,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,3592,"POAAN, CERVU, LAMAM",3592,NA,NA,28 DAP,AMATA,NA,0,0,0,0,NA,small
SIL-2-23,SIL,2023,B4,405,2023-04-25,CTL,0,0,Residual,PRE,Early planting,high,0,3592,"POAAN, CERVU, LAMAM",3592,NA,NA,28 DAP,ABUTH,NA,0,0,0,0,NA,large
SIL-2-24,SIL,2024,1.0,105,2024-05-02,1 DAP,14,15,Ctl,UTC,Low fertility,low,5068,4,"LAMAM, ALLVI, POAAN",5072,2024-10-03,62.96936429,28 DAP,AMATA,0,44,0,0,44,NA,small
SIL-2-24,SIL,2024,1.0,105,2024-05-02,1 DAP,14,15,Ctl,UTC,Low fertility,low,5068,4,"LAMAM, ALLVI, POAAN",5072,2024-10-03,62.96936429,28 DAP,Multi,28,6,0,0,34,NA,large
SIL-2-24,SIL,2024,1.0,106,2024-05-02,1 DAP,14,15,Residual,PRE,Low fertility,low,11932,4,"LAMAM, ALLVI, POAAN",11936,2024-10-03,81.0637692,28 DAP,AMATA,0,2,0,0,2,NA,small
SIL-2-24,SIL,2024,1.0,106,2024-05-02,1 DAP,14,15,Residual,PRE,Low fertility,low,11932,4,"LAMAM, ALLVI, POAAN",11936,2024-10-03,81.0637692,28 DAP,Multi,0,0,0,0,0,NA,large
SIL-2-24,SIL,2024,1.0,103,2024-04-17,14 DPP,0,0,Ctl,UTC,Low fertility,low,5588,4,"LAMAM, ALLVI, POAAN",5592,2024-10-03,64.73909824,28 DAP,AMATA,52,76,0,0,128,NA,small
SIL-2-24,SIL,2024,1.0,103,2024-04-17,14 DPP,0,0,Ctl,UTC,Low fertility,low,5588,4,"LAMAM, ALLVI, POAAN",5592,2024-10-03,64.73909824,28 DAP,Multi,4,8,0,0,12,NA,large
SIL-2-24,SIL,2024,1.0,104,2024-04-17,14 DPP,0,0,Residual,PRE,Low fertility,low,3800,4,"LAMAM, ALLVI, POAAN",3804,2024-10-03,48.77117793,28 DAP,AMATA,0,0,0,0,0,NA,small
SIL-2-24,SIL,2024,1.0,104,2024-04-17,14 DPP,0,0,Residual,PRE,Low fertility,low,3800,4,"LAMAM, ALLVI, POAAN",3804,2024-10-03,48.77117793,28 DAP,Multi,0,0,0,0,0,NA,large
SIL-2-24,SIL,2024,1.0,101,2024-04-17,CTL,0,0,Ctl,UTC,Low fertility,low,NA,652,"LAMAM, ALLVI, POAAN",NA,2024-10-03,54.79280552,28 DAP,AMATA,2,20,0,0,22,NA,small
